,video_id,comments
46,x4gQHzfLKsg,"['Ye match toh kaafi Dilchasp hai! \nShare This video with all GTA Lovers! 😉', '3:05 seen opp🤣🤣', 'best one so far 🙂', 'Raku da op hai bhai', '0:06😂 Assam but mein ASSAM se he hun ASSAMESE LANGUAGE Ata hai kya nisa ka matlab NASSA hota hai', ""00.0 let's go"", 'Nisha means Nasha in Assamese', 'Legends watching it 2022', 'Kon kon Assam se dekh rhe ho like karo❤️', 'Kon Kon is video ko 2022 me dekh rha h']"
47,j8LTjzih2sQ,"['Audi Leli Mene, \nAudi Leli Mene, \nAudi Leli Mene, Hat! \nIf you enjoyed Share Kardena Yaar :P', '6:51 best funny scene🤣🤣🤣🤣', 'Carry bhai game name plzz Jo ap play kr rhe hai', '2:04 o bhai 😂😂😂😂😂', 'You have very bad driving skills', '4:14 was d best', '3:06 😂🤣🤣', '🤣🤣', ""I am 20+ but I don't like make up. Neither western dress😂. But I'll agree with you carry coz zyada larkia waisi hi hoti hai."", 'Paddu padola 🤣🤣🤣🤣']"
48,2xrcas1YDkU,"[""I am sorry I couldn't answer everybody's Question but I will try to do it next time :)"", ""2M to 37.2M   he's awesome"", 'Legend watching 2025', 'Always best 😍😍', 'ITS 2022 AND I DONT THINK WE GOT THE MERCH', 'Sir main apka \nBahut bada fan 😘 hun😭\nBut aap mujse baat nahin karte ho aap', 'Masterpiece question & answer video \nLove ❤ carryminati', 'Op. Videio', 'Why you abuse', 'Carry tune kabhi cheating ki hai kya ye le tere liye ❤️❤️']"
49,vWI6cixIDsg,"['Kmaal', 'Love you carry bhai from pakistan 🇵🇰 best interview ever 🔥', '4:43', 'Thandi ra**i hawayeinn 😂😂😂', 'https://youtu.be/Nv7TEPAOB30', '🥵🥵🥵', 'ama miyan kya baatki hai bhai maja dia diya yaar🤣🤣🤣🤣🤣🤣', 'Legend carryminati 😂😂😂', 'Mera paiso ka bohut bara problem hua hai mujhe paiso ki bohut jaroorat hai plz 5000 rupees de do plz😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭', 'much kyou katwa day bhai']"
50,2ygclkWHo8w,"['Is video ko share karoge \nToh tumhara pura jeeven Sukhi rahega!', 'Rip those people who are watching this on lunch time🤣🤣', 'You are also famous in my Jawahar Navodaya vidyalaya hostel I am in hostel', '5 saal Baad bhi utana hi dam h is video m gyes 😀😀😁😁😁', 'Legends are watching this video in diwali 2022 🤣', '5 साल के बाद भी ये वीडियो उतनी ही फनी है जितनी नए पर थी। 2017 दिवाली। आज है 2022 दिवाली पूरे 5 साल हो गए हैं।', 'KAHA JATA HAI......CHOOOT MARO TO BAAL LUMBY HOTY HAIN.', 'love from Pakistan 😍😂', 'Who is watching this video on 2022', 'Bhai 5 kanche Dall liye nabhi mai ladki nhi ayi']"
51,X5_Pj-ooYgA,"['Thank you for waiting so patiently. \nLove you all <3\nBachke kahine missile na ghusjaye :P', 'Kaun 2022 pe firse dekh raha ha like maro..', 'Mataji', 'JK🚩🌈◀️◀️👑👑🧔🤵🙇👹🦄🦅😋👌🤵🏽🧔🙇💀🦄🦅😋👌👉Vf😈🧔🤵😋👌👉🚬🔫⚔️🚩🇳🇪🤩🤣🤣😆🤒', 'Ye mohit kon hai #carryBhai', 'Formals me ache lgte ho aap👅❤', 'I absolutely love the jojo reference  at 3:47', 'Carry is talking about 2 million subscribers..... and now.... 37million YouTube family 😎', 'Who is watching in 2023😁', 'That dilli wala "" oh behenchod"" was mast']"
52,uASM7aFcQJ8,"['Bhai soap ko Khate dekh ke olti aa chali thi', 'This is year of 2022', 'Legends are watching in 2029', 'LEGEND are watching  in 2022😂😁', '❣️❣️❣️❣️', 'Iag RHA ha ke kota chopa mar raha ha', ""I can't stop laughing😂🤣😂🤣🤣😂😂🤣🤣😅😅🤣😂😂🤣😂😂🤣🤣😂"", 'Boss u r great and superb host', 'The carryminati age is 18 years', 'First time watching in 2017']"
53,lZC45nxzH7Q,"['Mein 2022 mein dkhe rha hu', '2022', 'Kaun kaun 2022 me dekh raha h', 'Kon kon 2022 mai video dakha 📹', 'Favourite """" nhi dekha jaa rhaa yaar nhi dekha jaa rhaa """" 🤣🤣🤣🤣', 'Kon kon 2022 me dekh raha h', 'Legends watching 2022😎😎😎', 'Kon kon 2022 me dekh raha he', 'kon kon 2022 mei dekh rha hai 😅😅', '2022 me jis jis ne dekha \nApna insta chod do m follow karunga 😂❤️']"
54,Xl1jzveTsrk,"['😂😂😂😂', 'Now please repeat your contant', 'Legend watching in 2023', 'OP bro 💖', 'Mega pro max legend are watching it in 2022 november', 'Please roast myphat', '🤣🤣🤣', 'God level rost bro  Full. \nHAHA 😂😂😂😂😂😂😂 VIDEO', 'Pro Max Ultra Legend watching this in Oct 2022😎😎😎', 'Deepak kalal roast part 2https://youtu.be/VgED8Dr17OU']"
55,vCDj8LDKbRE,"['First', 'Nais 👍😑😑😑', 'Bhai 5 sal baad dekha phir vi hasi agaye', 'Kon kon carry ki old video dekh rha ha', '2022 me kon kon dekh raha hai', 'Tarun. Gill. Ke. Rost. Video  banao  Bhaii 😀😀😀😁😀', ""Who's watching in 2022😂😂"", 'Han bhai kon aya hai 2022 me😂', '5:32 🤣🤣😂', 'Rap re rap re sub hai mere ander sab ki karumgi mei kar dungi chutti 1 din ke ander mei hu ek awatar sab mere samne hai choti si pani ki dhar']"
56,DCqty4-VjZc,"['Sorry yaar thoda time lagya thoda kya zada hee lagya 😜Agli baar se nhi hoga :)\nbtw FIRST', 'Samosa roast was gazabbb! 🔥', 'carry is illuminaty 🤣🤣🤣🤣🤣🤣', 'Are you   ILLUMINATE     \n            /\\         \n          /👁\\\n         ----------', '6:37 Thuk gir gyi haste haste 🤣🤣\n8:21 BAHAHAHAGAGAVAG🤣🤣\n10:43 I am rolling on Bed 🤣🤣', 'The greatest trick the devil ever pulled was convincing the world he didn’t exist', 'Carry bhai Illumunati', 'Bro carry + illuminati = carryminati', 'you are the best', '😂😂😂😂']"
57,t7VkeCAAC_0,"['Ek number bhai ♤', 'Mind blowing', '😂', 'कितने लोग इसे 2022 मे देख रहे हैं🤩🤩🤩', 'Hmmm tapa tap 🤧😂😂😂😂', 'Carry at his prime in this video', '🤣😂😂🤣🤣😂', 'Jinki jindgi uakhad kr rkh di sali', 'Mera name vi milan hai😂😂', '👍']"
58,xRaWi15qJks,"['Maaf karna thoda time laga thoda nya try kiya hai batao kaisa hai?', 'Asalamuaylaikum 🥰', '.', 'Love from pakistan  carry minati you are most famous in my city', 'I m From Pakistan \nyrr Cary Bheii 😘', 'I love You Cary Bheiii', 'Love from Pakistan 😂😂 after 5 years 😂😂😂😂', 'Me Bhi dekta ho apko Carrey Bhai Pakistani ho me', 'Bhai aap ki baat bahot achi lagi', '4:30 best part I seen \nPlz tell me orginal sound video\nOriginal video https://youtu.be/xRaWi15qJks']"
59,2pLwfRxFsOk,"[""I see few comments about watch no this video is not sponsored that's not how it works plus I don't own a watch mere baap ki Hai :p"", 'Again n again 😀😂', '2023.. Damn.. still a master piece..😂😂', '❤️❤️❤️😀❤️👰👳👳🧕🧕🧕👩\u200d🎨👩\u200d🌾👩\u200d🏫👩\u200d🎓❤️😀', 'HELLO @CARRYMINATI AAP HILATE HO KYA 😀😀', 'Na bhi na koi bakchodi nhi hogi bhisdike', '@CarryMinati', 'Love u carry ❣️😂.....', ""0:33 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 I can't stop my laughing 🤣"", 'Qna😮']"
60,8irzPQlBpCE,"['Please try to share this video if you guys can relate :) \nLove you All <3', 'Legends WATCHING after 5 years \n👇☠💀😈', 'John sinha scientist 😂😂😂😂', '😂❤️', 'Bhai ye Mohit kon hai', '""Teen pair pe khada hoke bijli ke khambe ko paani de raaha he ""', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Guru jii🏴\u200d☠️💥', 'i started to watch carryminarty in preer pressure', '4:25 ha sahi kaha🤣😂😂🤣']"
61,X8crHN5ys_8,"['❤️❤️❤️', 'Great', 'So lucky you ☺️', 'Phone ke mamle me chutiya banaya hamko 🤣', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Yeh video Apne time me tranding 1 par the nice', '5 year ago  carry and 2022 carry', ""I'm fine aap kese ho carry Aap Se milna hai😊 Zarury Kaam hai Please"", '❤️❤️❤️❤️❤️😘😘😘😘😘💐😍🤩🥰😘', ""Who's  watching  this in 2022.""]"
62,235T1AZ4LVk,"['Haaaa hhahahhahah', '@bunty 😂👍', 'Noman Khan should even get an another award ""Hijda Of The Year\'...', '5:57 👈 Click this😏', 'Carry bro Numan khan ke liye galiya kam kyu di tune bhai galiya bhar bhar ke honi chahiye', 'G gamer\nR roaster\nR rapper\nF funny youtuber\nM my favourite', 'Bc', '☺☺😄😄', '1st Time mene dekha yeh video or main apni hasi nhi rok pa rahi hu 🤣🤣🤣hip hip soorey.....and..... Carryminati jindabad ❤️', 'Check His Gender now . Oh Sorry Her Gender 😂']"
63,2T97za0Ifek,"['maaf kardo yaaron itna time lag gya pados Vale Ghar mein thokum thukai chal rahi thee toh mic mein bartan tutne ki awaaz aah rahi thi 😋', 'Last reply', 'I am half dead by laughing\nhalf dead point 5:52🤣😂🤣🤣😂', '😂😂😂😂😂', 'Tomorrow is my exam and i am watching this video 😂😂😂', 'Watching when I get bored 😉', 'Ç', 'what is klpd', 'Bhai Mai raat ke 2 bje ye video dekh rha rhu maa Kasam maja aa gya bhai love you carryminati ❣️❣️❣️🔥', '2022 attendance please 😁😁']"
64,eaqda5fdGbk,"['😂😂😂😂😂😂😂😂😂', 'New year ka pahla video mai carry ka dekha ne ja rahahu 😂😂', 'Age Restrictions for what', 'Arre Aree Carry Sneak Peak Kyu De Rha Hai??', 'You are sexy😌#carryminati', '1:58', 'The captions 😂😂', 'Ashleelta pehla raha hai ye', '🤣🤣🤣😂😂😂😂🤣🤣😂😂😂😂😂🤣🤣😂😎😎😎😎😍😍😍😍😍🤣😂😂😂😂😂😂🤣🤣🤣🤣🤣', 'Background music ? Plzzz vmrooooossss']"
65,LX7Ui4yiKcc,"['Tried something new with the skit.\n How was it? Let me know :)', 'आओ राजा हम्म्म 🤣🤣🤣', 'Milk 🥛🥛🥛🥛🥛', 'Tumhara ek line missing tha \nTo chaliye shuru karte Hain bina kisi bakc****i ke', 'Dudh Me vi peena chata he...\nHamari comnt riply wala roast me sunadena🙏', '😂😂😂😂😂', '😡😡😡😡😡😡😡😡😡😖😖', 'https://youtube.com/channel/UCpEiXRQo-F8ou-6jBtRF7YQ', 'Apun ko wo dudh...chahiye sahab..😳', 'Maharastra me thane me rehti hai']"
66,Qmp7eLkcsJY,"['🤣🤣🤣🤣', 'Carry Chachaji tau ko Back karaw 2022', 'Jhantveer', 'That ""RAKSHAK"" nagraj was epic 🤣🤣🤣', 'Carry bhai nagraj kae hair stail fuck bana rha he 🤣🤣🖕🖕🖕🖕🖕', '`ffz`', ""'jhg'"", '/ok/', '_iam_', 'Hahha 🤣🤣mujhe laga tum bolege gol gol gadi L*nd ki sawari😂😅']"
67,q-WeXbLdmVw,"['भाइ! इसान भ्यान्केलौडेको रोस्ट करो इन्सटाग्राम वाला बक्चोदि हिजेडेको', 'Bass .....koi dhoti khich na de', 'Loda lassan word was invented here by carry....and the world has become popular today😂😂', 'Jani  saber khosa ke vido bano', 'Just 😂😂', '0:58-1:07 😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Too much noisy and polluting video', 'https://youtu.be/8n5K2darS5E', 'Hahahahahahahahahahahahahhahahaah']"
68,goBf8fbvtX0,"['""Maa baap ne yahi Sikhyaya hai?""\nShare the video if you agree with me :)', 'Why did you use AB?', '😂😂😂😂', ""That's why education is  important 🤣🤣🤣"", 'Op 🥃😍😍😍😍😍😘😋😍😍', 'carry kamina', 'Kon ye video 2022 me dekh rakhe ho guys !!!', 'Aao vsdkwalo chaaye Pite hai 😂😂😂😂😂', 'Still undoubtedly the best video of CarryMinati', 'WHO IS FAN OF CARRYMINATY \n👇']"
69,-aT6tp03RWs,"['I love u 💗💗', 'Legends watch after 6 years', '🤑🤑🤑🤑🤑', 'aaj kon kon dakh Raha Hai ya video ... Jo dakh Raha Haii .. subscribe karo', 'It makes me proud of my India country bc this kind of people are exit in our country. Which makes India better', 'Who are watching this video 5years later.', 'Aa be chal haat sala', 'https://youtube.com/channel/UCnRMKjeZzgQ2JHB1hCs3LFA', 'legend bhai carry', '0:27 sonika production !!!!']"
70,oilFiLwY4Ks,"[""Legend's watching in 2022"", 'Sir very good video 🥰😙👍🏻', '#Respect4balak', 'Tomorrow I have chemistry exam 😂', 'Video bye bye video', 'Hallo bhi  mara principle ha', '1:11 wo sala Mera school ka principal hai 🤣😂 AVM school ka Naam Hai Regi Oommen ... Bokaro Jharkhand me', 'যদি তোর ডাক সুনে কেও না আসে তবে একলা চলো রে', '3:18', 'Meanwhile me watching this video 1 day before exam 🤧']"
71,R8w1MyFup5U,"['Khusi k mose ha ha', '2022 me yeh Kaha se recommend hogaya\U0001fae1', '🤣🤣🤣🤣🤣🤣🤣😂😂😂🤣', 'Ye Nasir nahi babasir he', '5:20 🤣🤣🤣🤣🤣 HASTE HASTE GURDE BAHAR AA GYE BHAI 🤣🤣🤣🤣BAHAHAGABAHAHAH', '#letmuniwearchuni 😁', 'Still watching in last of 2022 😂😂', 'पान मसाला नही पाद मसाला😅😅😅😅😅😄😄', 'Luv from Pakistan Brro ❤️👍🏻🇵🇰🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣', ""Carry Bhai iis ki insta I'd oorr B funny hy wo roast karo iis ki I'd dek apka B hasa paat jay ga""]"
72,vuuA-Gk4tY4,"[""Many people are asking me why I am not using Gameplay anymore \nI am going to be honest with you guys It's time to change things up...\nI also want to try new things and personally, I can express more this way\nSo Just go with the flow... love you people <3\n\nPS If you want to see me play you can just join me on my Second channel where I stream!\nhttps://www.youtube.com/channel/UC0IWRLai-BAwci_e9MylNGw"", 'Bhi move ka name kya hai', '7:38 meme lord🤣🤣', 'carry you are the best youtuber', '5:35 haivaan unlocked wind style chakra😂', 'movie name plsss..', 'https://youtu.be/Y8N3a84gEyg', ""- Those days we used to call this #FACECAM & it was our fav video type of carry's 😃 Old subscribers remember those days ? 😃 from 🇲🇺🙏😎"", 'Please roast urfi 😅', '6:20 Poshampa bhhai poshampa']"
73,dRbMIQhz3Jc,"['Carri ka mic kon kon bar bar dekh k has rha h😂😂', 'Kajrare😂😂', 'Legend Watching In 2022😅', 'who is watching in 2022🤣🤣', 'Anyone in 2022?', 'कौन कौन  सिर्फ़ comment पड़ने आया है.. ठोको like..  🌹❣️❣️🌹🌹करो subscribe..  🌹🌹❣️❣️🌹', 'Aaj achha to tu pehle hi dekhta tha bhai 😎💪💪', 'Carry bhai tau ki aavaj bohot mast he bhai', ""I can't stop laughing please 😭😭😭 2:45"", '🤣🤣🤣🤣tau wali comedy op 😂😂😂😂']"
74,i4_ls_IXtHE,"[""Thank you for 600k LOVE YOU People <3\nPS: I get wet at the end of the video \n       Don't take it the wrong way :p"", 'I am watching in 22 at November', 'Kon kon isse 2022 mei dekh rha hai like here😍😍😍', 'Legends are watching in 2022', 'Sample text written', 'Legents are watching 2022', 'Its 2022 end still same fun\nNo matter how many time i watched it😃😃', '😂😂😂', 'Legend watching in 2023 👀', 'Bhai ne vidio me 1 lakh like mange the aur 15 lakh like ho gye .....love you carry bro ❤️❤️👍']"
75,y7YDLFcdVEQ,"['Sala jo na nacha usko maroo!!', 'Carry in his prime was tooo good .🤣🤣🤣', 'Ultra legends watching in 2022 😂😂', 'November 2022', 'The only 1 channel almost everyone watch without skipping 👊💥......', '2022 watching 😂😂😂', '2022 😀', 'https://youtu.be/9ma_-TeEYqs', 'Bahi my app ka bohot apra fan ko yar please apna number send kro bahi', 'Bsdk bohot hasa mai..']"
76,16cIpE1kMkg,"['I made a New channel For live stream go sub<3 https://www.youtube.com/channel/UC0IWRLai-BAwci_e9MylNGw', 'I am watching this 5 years later\nYoyo is not sexy anymore', 'Kis kisne number par call kiya', '🤣🤣🤣🤣🤣🤣', 'Mundal 😂😂😂😂', '3rd bandy ka name woh bolta ha and yo jerry 😂', 'Kon kon 2023 mai dekh raha hai 😅', 'Ek hi video Kai baar dekhta hun par jee nahi bharta CARRY is legend', 'Yo yo bantai rapper 😂😂😂', 'Muje hi pta h iske baad saas lene m dikkat ho gyi haste haste']"
77,_8B_fn0V-fI,"[""Really proud of you carry to deliver such a important message to people. We think 1000 times about the thoughts of society before doing something unusual or different because society will create 1000 opinions on that one act. But the time we need help everyone becomes strangers. if we ask for help they tell your it's our own problem. so, if it is our own problem, who are they to indulge in our choices and priorities??...\n\nwe are the society. I am the society, u are the society. Change your thoughts and you will change the society.\nEveryone have their own choices, opinions and thoughts.. he and only he has a right to comment on it, not others. so please do whatever u like , whatever you love don't live your life thinking about other's opinions.\n                         RITHIK MEHRA"", 'Aisi soch har aadmi ki honi chahiye so good carry sir 😍😍', ""The lines are really good, relatable but hearing it in carry's voice made it funny.....sorry... I think I'll probably go to hell"", 'Ham dengy hath mn samp. \nhahah sorry \nline mast lgi.\nrespect ladies', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Ilove. you2', '💯💯💯💯💯❤️❤️❤️❤️❤️❤️❤️❤️❤️💛💛💛💛💛💛💛💛💚💚💚💚💚💚', 'Ek baat carry bhai ki aap aurat log ki itni respect karte ho jo hame hamesha karna chahiye; lekin🤨😏aap ka pyara mitra gareeb ki vocal rape videos me to ye baat durr durr tak nahi hai. So how do you justify it and if this comment goes down then i will understand..#implantshainaa', 'Ye kisne likha he', ""I can't believe that you are 17 years old  then""]"
78,IC-PYVeQoLg,"['Mujhe carry n  tau ka story ka intezar hai.....😂😂😂😄😄😄', '@3:12 Bhai ye jo apne bola Jagarnath apni Mutthi me to please Jagarnath  ji Bhagwan hai to i hope aap aage nahi use kroge aap please mat krna 🙏🏻🙏🏻🙏🏻 i love you bhai and care for you is liye mai ye bol raha apko', ""Bhai Jagarnathh is the supreme God\nof Hinduism.\nYou shouldn't use it like that"", '2022 Mai Jo Dekh raha hai Like Karo 🔥', 'Youtube ka baap apna bhai carry minati', 'Oki', 'He is dammm 😂😂😂😂😂😂', '😅😂🤣😂', 'legend after watching 5 year date..27-10-2022', '2050 me BHi trending pe rahega']"
79,F7J8onqdO64,"['Tried Something New :)', 'Kya bhakchode he😅😂', '😭🤣🤣🤣🤣🤣🤣🤣😂😂', 'ALL CARD 2:47\nAADHAR CARD\nRATION CARD\nGRAPHIC CARD\nDEBIT CARD \nCREDIT CARD\nFAST CARD(GOODNIGHT)', 'From Pakistan', 'CUTE SETUP', 'Bhai yar🤣🤣', ""I don't know why i am here but i am sure this is the video who. Makes him"", '3:34 ye dekhne 1 करोड़ आए यहां पर।', 'All The Best 👍 DaDa']"
80,xGy-0fOvqx0,"['Hello carry bhai', 'Nice idea he bro', 'Hi Carry bhai', 'Love 💗', 'Iiiii8', 'Op\n👏👏👏👏👍👍👍', 'lagta tujhko Mumbai kar bhotich pasand aata hoengai\niam from Mumbai😊', 'Namaste 🙏', '📽', 'Hi']"
81,5uywiAw8ghk,"['which game is this ?\n2:40', 'Intro😅😅😅', 'Nehakkar', 'Not Tamil... Telugu...', 'Hahaha', 'hahhahahahahahahahhahhhhha dryfruitsssass in chritsms😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Old carry good😂', 'https://youtu.be/qsyVEF-Nekc', 'Legend 👏']"
82,7bctKsYE9S0,"['lol', 'Kon yeh video ko 2022 me dekh rha hain 😂😂', 'Ungliyon ki mehnat lagri h🤣🤣🤣🤣🤣🤣🤣🤣😆😆😆😆😆😆', '❤️', '2022 oct. 1', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', '🤣🤣🤣🤣😂😂😂😂', '0:43', '0:11 😈', 'Hi']"
83,s420d6L5_WQ,"['5:49', '🤔', 'Asa To CarryMinati Ke Sath Bhi Nai Hua Tha #shorts\n\nhttps://youtube.com/shorts/WMiGnlWiphc?feature=share', 'Old carry 🙇🏻\u200d♂️🙇🏻\u200d♂️🤣🤣🤣', 'Life ka meaning hai backchodi karo!', 'Hi', 'Mera biggest regret ki me earphone lagake Dekha. Mera lungs pe dard kerne laga re .....', 'Saat logon ko mout aur sadhe teen ghayal', '🤣🤣🤣🤣🤣🤣🤣', 'Wahhhhh wahhhhhh 🥺🥺🥺🥺🥺🥺']"
